VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,PULocationID,DOLocationID
1,2/13/2016 13:40,2/13/2016 13:45,1,0.7,-73.98207092,40.77027893,1,Y,-73.98890686,40.77767181,2,5.5,0,0.5,0,0,0.3,6.3,,
1,2/1/2016 11:17,2/1/2016 11:28,1,1.6,-73.99512482,40.73190308,1,Y,-73.97517395,40.74144363,1,9.5,0,0.5,2.05,0,0.3,12.35,,
1,2/3/2016 20:33,2/3/2016 20:48,1,7.7,-73.87288666,40.77432632,1,Y,-73.97639465,40.74831772,1,22.5,0.5,0.5,5.85,5.54,0.3,35.19,,
1,2/10/2016 10:38,2/10/2016 10:50,1,1.1,-73.98244476,40.75151825,1,Y,-73.97718811,40.75822449,1,8.5,0,0.5,1.86,0,0.3,11.16,,
1,2/18/2016 15:45,2/18/2016 15:58,1,3,-73.9815979,40.76664734,1,Y,-73.9606781,40.80689621,1,12,0,0.5,2.55,0,0.3,15.35,,
1,2/8/2016 14:41,2/8/2016 14:41,1,0,-73.98236847,40.76825333,1,Y,0,0,2,9,0,0.5,0,0,0.3,9.8,,
1,2/12/2016 17:56,2/12/2016 18:02,1,0.9,-73.97674561,40.74507523,1,Y,-73.98706818,40.73872375,1,6,1,0.5,1.55,0,0.3,9.35,,
1,2/2/2016 11:41,2/2/2016 11:47,1,1.3,-73.98619843,40.77761841,1,Y,-73.97360992,40.79334641,2,7,0,0.5,0,0,0.3,7.8,,
1,2/8/2016 6:52,2/8/2016 6:52,1,0,-74.00772095,40.73197174,1,Y,0,0,2,6.5,0,0.5,0,0,0.3,7.3,,
1,2/29/2016 16:21,2/29/2016 16:23,1,0.4,-73.94166565,40.79851913,1,Y,-73.93911743,40.79433823,2,4,1,0.5,0,0,0.3,5.8,,
1,2/7/2016 5:05,2/7/2016 5:05,1,0,-73.88148499,40.72870636,5,Y,0,0,2,0,0,0,0,0,0,0,,
1,2/19/2016 22:00,2/19/2016 22:23,1,6.7,-73.95605469,40.80350113,1,Y,-73.99900055,40.73949814,1,23.5,0.5,0.5,3.72,0,0.3,28.52,,
1,2/13/2016 12:02,2/13/2016 12:06,2,0.7,-74.0014267,40.72008514,1,Y,-74.00977325,40.71400833,1,4.5,0,0.5,1,0,0.3,6.3,,
1,2/24/2016 16:31,2/24/2016 17:39,1,16.2,-73.99039459,40.75629807,2,Y,-73.78936005,40.6428566,1,52,4.5,0.5,10,5.54,0.3,72.84,,
1,2/17/2016 11:27,2/17/2016 11:50,3,2.9,-73.9934845,40.7275238,1,Y,-73.97289276,40.76259232,2,16,0,0.5,0,0,0.3,16.8,,
1,2/18/2016 8:45,2/18/2016 8:57,1,1.8,-73.97866821,40.7532196,1,Y,-73.96018219,40.77124023,2,9.5,0,0.5,0,0,0.3,10.3,,
1,2/10/2016 13:41,2/10/2016 13:45,1,0.8,-73.99643707,40.72375488,1,Y,-73.98497009,40.72746658,1,5,0,0.5,2,0,0.3,7.8,,
1,2/25/2016 4:15,2/25/2016 4:33,1,10.5,-73.97431183,40.7551651,1,Y,-74.00669098,40.65221024,2,30,0.5,0.5,0,0,0.3,31.3,,
1,2/27/2016 9:47,2/27/2016 10:19,2,22.4,-73.77671814,40.6453476,2,Y,-73.92786407,40.86153793,2,52,0,0.5,0,5.54,0.3,58.34,,
1,2/25/2016 10:31,2/25/2016 10:37,1,0.9,-73.99471283,40.72562408,1,Y,-73.98279572,40.72409439,1,6,0,0.5,1.35,0,0.3,8.15,,
1,2/24/2016 7:58,2/24/2016 8:02,1,0.4,-73.9929657,40.75674438,1,Y,-73.98840332,40.75915146,1,4.5,0,0.5,0,0,0.3,5.3,,
1,2/12/2016 15:44,2/12/2016 15:55,1,1.8,-74.00559235,40.75093842,1,Y,-74.00951385,40.72879791,2,10,0,0.5,0,0,0.3,10.8,,
1,2/12/2016 23:05,2/12/2016 23:26,1,4.1,-73.94914246,40.78110886,1,Y,-73.95400238,40.74304962,1,17,0.5,0.5,4.55,0,0.3,22.85,,
1,2/16/2016 10:47,2/16/2016 11:01,1,1.7,-73.98697662,40.7480545,1,Y,-73.98038483,40.75772858,2,10.5,0,0.5,0,0,0.3,11.3,,
1,2/5/2016 6:32,2/5/2016 7:34,2,17.2,-73.77684021,40.6459198,2,Y,-73.97653198,40.75161362,1,52,0,0.5,11.65,5.54,0.3,69.99,,
1,2/24/2016 12:28,2/24/2016 12:45,1,1.4,-73.98726654,40.75066376,1,Y,-73.96907043,40.75915909,1,11.5,0,0.5,3.07,0,0.3,15.37,,
1,2/23/2016 6:23,2/23/2016 7:06,1,16.7,-73.78203583,40.64456177,2,Y,-73.97622681,40.74490738,1,52,0,0.5,6,5.54,0.3,64.34,,
1,2/23/2016 20:33,2/23/2016 21:10,1,18,-73.77880859,40.6466713,2,Y,-73.97978973,40.76124954,1,52,0,0.5,11,5.54,0.3,69.34,,
1,2/5/2016 23:29,2/5/2016 23:32,2,0.4,-73.9822464,40.74613571,1,Y,-73.98588562,40.74091339,1,4,0.5,0.5,1.32,0,0.3,6.62,,
1,2/17/2016 17:17,2/17/2016 17:45,1,10.1,-73.97232056,40.75346375,1,Y,-73.86569214,40.77097321,1,31,1,0.5,7.65,5.54,0.3,45.99,,
1,2/23/2016 20:04,2/23/2016 20:20,1,2.4,-73.99749756,40.72545242,1,Y,-74.00177002,40.70819855,2,12.5,0.5,0.5,0,0,0.3,13.8,,
1,2/25/2016 18:25,2/25/2016 18:32,1,1.2,-73.99958038,40.72689819,1,Y,-73.98775482,40.73803329,1,7,1,0.5,1.75,0,0.3,10.55,,
1,2/18/2016 19:08,2/18/2016 19:13,1,0.6,-73.97188568,40.75692368,1,Y,-73.98200989,40.7596817,2,5,1,0.5,0,0,0.3,6.8,,
1,2/19/2016 15:06,2/19/2016 15:10,1,0.7,-73.99245453,40.72389603,1,Y,-73.98733521,40.73284149,2,5,0,0.5,0,0,0.3,5.8,,
1,2/16/2016 2:12,2/16/2016 2:12,1,0,-73.97621155,40.74843216,2,Y,-73.97621155,40.74842834,2,52,0,0.5,0,0,0.3,52.8,,
1,2/26/2016 19:41,2/26/2016 19:51,2,1.3,-74.00549316,40.70916748,1,Y,-74.01015472,40.72410965,2,8,1,0.5,0,0,0.3,9.8,,
1,2/15/2016 19:03,2/15/2016 19:03,2,0,0,0,1,Y,0,0,2,23.5,0,0.5,0,0,0.3,24.3,,
1,2/5/2016 20:58,2/5/2016 21:09,1,1.9,-73.97486877,40.75550842,1,Y,-73.98135376,40.7740593,1,9,0.5,0.5,2.05,0,0.3,12.35,,
1,2/24/2016 6:21,2/24/2016 6:45,1,12.5,-74.00835419,40.70739365,1,Y,-73.87033844,40.77349472,1,34,0,0.5,10.05,5.54,0.3,50.39,,
1,2/8/2016 11:33,2/8/2016 11:45,1,2,-74.00675964,40.70627213,1,Y,-74.01015472,40.72137451,1,10.5,0,0.5,2.8,0,0.3,14.1,,
1,2/28/2016 16:21,2/28/2016 17:09,1,16.8,-73.97298431,40.75580978,2,Y,-73.78997803,40.64695358,1,52,0,0.5,11.65,5.54,0.3,69.99,,
1,2/21/2016 12:25,2/21/2016 12:27,1,0.1,-74.00721741,40.7086792,1,Y,-74.00518036,40.70681381,3,3,0,0.5,0,0,0.3,3.8,,
1,2/3/2016 8:57,2/3/2016 9:21,1,8.9,-73.97840118,40.74105453,1,Y,-73.87215424,40.77449036,1,28.5,0,0.5,6.95,5.54,0.3,41.79,,
1,2/13/2016 18:15,2/13/2016 18:19,1,0.8,-73.95730591,40.76596451,1,Y,-73.95346832,40.77524948,1,5.5,0,0.5,1.25,0,0.3,7.55,,
1,2/29/2016 23:20,2/29/2016 23:48,1,17.8,-73.78800201,40.64163208,2,Y,-73.98781586,40.75718689,1,52,0,0.5,7,5.54,0.3,65.34,,
1,2/24/2016 6:46,2/24/2016 7:09,1,9.4,-73.98901367,40.7407074,1,Y,-73.87179565,40.77436829,1,27.5,0,0.5,5,5.54,0.3,38.84,,
1,2/14/2016 12:11,2/14/2016 12:14,2,0.3,-73.96876526,40.76451492,1,Y,-73.97337341,40.76369858,1,4,0,0.5,0.95,0,0.3,5.75,,
1,2/27/2016 15:30,2/27/2016 15:48,1,3.7,0,0,1,Y,0,0,1,15.5,0,0.5,3.25,0,0.3,19.55,,
1,2/16/2016 0:08,2/16/2016 0:43,1,18.7,-73.77677917,40.64545059,2,Y,-73.98878479,40.7777977,1,52,0,0.5,10.56,0,0.3,63.36,,
1,2/25/2016 8:27,2/25/2016 8:43,1,1.6,-73.98417664,40.76502228,1,Y,-73.9846344,40.74829865,2,11.5,0,0.5,0,0,0.3,12.3,,
1,2/20/2016 14:51,2/20/2016 14:51,3,0,-73.99578094,40.75958252,1,Y,0,0,2,8,0,0.5,0,0,0.3,8.8,,
1,2/17/2016 0:39,2/17/2016 1:16,4,8.6,-73.9783783,40.72490311,1,Y,-73.912117,40.66218567,2,31,0.5,0.5,0,0,0.3,32.3,,
1,2/20/2016 0:51,2/20/2016 1:07,1,0.7,-73.98067474,40.72967148,1,Y,-73.98796082,40.71997833,1,11,0.5,0.5,2.45,0,0.3,14.75,,
1,2/10/2016 12:05,2/10/2016 12:29,1,2.9,-74.00312042,40.72753906,1,Y,-73.97406769,40.74996948,2,16.5,0,0.5,0,0,0.3,17.3,,
1,2/13/2016 22:35,2/13/2016 22:44,1,1.9,-73.89723969,40.6690979,1,Y,-73.87119293,40.67258072,2,8.5,0.5,0.5,0,0,0.3,9.8,,
1,2/19/2016 0:23,2/19/2016 0:27,1,0,-73.66519165,40.79827118,5,Y,-73.66622925,40.7979126,3,0.01,0,0,0,0,0.3,0.31,,
1,2/5/2016 21:45,2/5/2016 21:48,2,0.7,-73.97305298,40.74862671,1,Y,-73.9650116,40.75289536,2,4,0.5,0.5,0,0,0.3,5.3,,
1,2/7/2016 13:52,2/7/2016 13:58,3,0.8,-73.97808075,40.7525177,1,Y,-73.98886871,40.7589798,2,6,0,0.5,0,0,0.3,6.8,,
1,2/20/2016 17:17,2/20/2016 17:30,2,2.7,-73.95528412,40.76504135,1,Y,-73.94428253,40.79512405,2,10.5,0,0.5,0,0,0.3,11.3,,
1,2/13/2016 19:14,2/13/2016 19:50,1,7.6,-73.99267578,40.74287796,1,Y,-73.94062042,40.67647552,1,28.5,0,0.5,2.7,0,0.3,32,,
1,2/14/2016 19:24,2/14/2016 19:35,1,1.3,-73.99236298,40.73751831,1,Y,-74.00247192,40.72363663,1,8.5,0,0.5,1,0,0.3,10.3,,
1,2/9/2016 16:49,2/9/2016 16:50,2,1.7,-73.97317505,40.76409531,1,Y,-73.97327423,40.76396942,3,2.5,1,0.5,0,0,0.3,4.3,,
1,2/24/2016 20:46,2/24/2016 20:55,2,0.8,-73.99404907,40.73522568,1,Y,-74.00106049,40.72755814,1,7.5,0.5,0.5,1.75,0,0.3,10.55,,
1,2/21/2016 1:37,2/21/2016 1:49,1,1.2,-74.00364685,40.72844315,1,Y,-73.99154663,40.71937561,2,9.5,0.5,0.5,0,0,0.3,10.8,,
1,2/21/2016 15:30,2/21/2016 16:03,1,3.9,-73.99510193,40.74977875,1,Y,-73.98738098,40.72031403,1,21.5,0,0.5,2.2,0,0.3,24.5,,
1,2/23/2016 20:19,2/23/2016 20:25,1,0.7,-74.00488281,40.72317886,1,Y,-74.00954437,40.72906494,1,5.5,0.5,0.5,2,0,0.3,8.8,,
1,2/19/2016 11:39,2/19/2016 11:47,1,0.8,-73.99223328,40.71393585,1,Y,-73.99583435,40.72027206,1,6.5,0,0.5,1.45,0,0.3,8.75,,
1,2/23/2016 20:51,2/23/2016 21:01,1,1.1,-73.98847198,40.7371254,1,Y,-73.97741699,40.74993896,1,8,0.5,0.5,1.85,0,0.3,11.15,,
1,2/27/2016 16:58,2/27/2016 17:18,1,4.3,-73.96826935,40.78668213,1,Y,-73.99617767,40.73239517,2,17.5,0,0.5,0,0,0.3,18.3,,
1,2/10/2016 18:49,2/10/2016 19:12,1,2.4,-73.97510529,40.75194168,1,Y,-73.99018097,40.72328949,1,14.5,1,0.5,3.26,0,0.3,19.56,,
1,2/17/2016 17:22,2/17/2016 17:22,1,0.1,-73.90319061,40.76789474,1,Y,-73.90657806,40.76861954,3,2.5,1,0.5,0,0,0.3,4.3,,
1,2/11/2016 22:40,2/11/2016 23:15,1,12.1,-73.9908371,40.75056839,1,Y,-73.96492767,40.6020813,1,37.5,0.5,0.5,11.05,5.54,0.3,55.39,,
1,2/1/2016 6:31,2/1/2016 7:20,2,27.3,-73.78547668,40.64974213,2,Y,-74.01345062,40.70914459,1,52,0,0.5,7,5.54,0.3,65.34,,
1,2/25/2016 14:14,2/25/2016 14:22,1,1.3,-73.99073029,40.75078201,1,Y,-73.98540497,40.76033401,2,7,0,0.5,0,0,0.3,7.8,,
1,2/12/2016 13:10,2/12/2016 13:32,1,2.9,-73.98390198,40.75471878,1,Y,-73.95336151,40.76512909,1,15.5,0,0.5,2,0,0.3,18.3,,
1,2/3/2016 14:49,2/3/2016 14:52,1,0.4,-73.98097992,40.7677536,1,Y,-73.98364258,40.76264572,1,3.5,0,0.5,0,0,0.3,4.3,,
1,2/15/2016 21:57,2/15/2016 22:07,1,2.2,-73.96788788,40.76288223,1,Y,-73.98005676,40.78582382,1,10,0.5,0.5,1.2,0,0.3,12.5,,
1,2/11/2016 22:33,2/11/2016 22:43,1,2.1,-73.98155212,40.78046036,1,Y,-74.00291443,40.76049042,2,10,0.5,0.5,0,0,0.3,11.3,,
1,2/16/2016 6:54,2/16/2016 7:12,3,7.8,-73.77675629,40.6451416,1,Y,-73.85040283,40.69870377,1,23.5,0,0.5,6.07,0,0.3,30.37,,
1,2/24/2016 20:51,2/24/2016 20:58,1,1.5,-73.99169922,40.7386055,1,Y,-73.99225616,40.7213974,1,7.5,0.5,0.5,1.75,0,0.3,10.55,,
1,2/26/2016 21:26,2/26/2016 21:39,2,1.4,-73.99205017,40.72906494,1,Y,-73.97566986,40.73022461,2,9.5,0.5,0.5,0,0,0.3,10.8,,
1,2/4/2016 8:32,2/4/2016 8:36,1,0.7,-73.9753418,40.75216675,1,Y,-73.98249817,40.74240875,1,5,0,0.5,1.15,0,0.3,6.95,,
1,2/26/2016 14:07,2/26/2016 14:51,1,11.2,-74.00763702,40.74319458,1,Y,-73.86170197,40.76832581,1,37,0,0.5,6.66,5.54,0.3,50,,
1,2/17/2016 13:28,2/17/2016 13:37,1,0.9,-73.99729919,40.72419357,1,Y,-74.0063858,40.71435547,1,7.5,0,0.5,1.65,0,0.3,9.95,,
1,2/29/2016 21:17,2/29/2016 21:53,1,8,-73.99402618,40.75127792,1,Y,-73.9185791,40.68836975,1,29.5,0.5,0.5,9.2,0,0.3,40,,
1,2/28/2016 14:41,2/28/2016 14:49,1,1.7,-73.99103546,40.73033524,1,Y,-73.97426605,40.75025177,1,8.5,0,0.5,2.75,0,0.3,12.05,,
1,2/26/2016 19:35,2/26/2016 19:49,1,3.4,-73.95478058,40.76600266,1,Y,-73.98683167,40.7396698,1,13.5,1,0.5,3.05,0,0.3,18.35,,
1,2/22/2016 8:30,2/22/2016 8:32,1,0.7,-73.98101044,40.75116348,1,Y,-73.97431946,40.75899887,1,4.5,0,0.5,1.7,0,0.3,7,,
1,2/25/2016 9:55,2/25/2016 10:09,1,4.1,-73.97470856,40.74213028,1,Y,-74.00566101,40.70902634,1,15.5,0,0.5,3.25,0,0.3,19.55,,
1,2/12/2016 15:32,2/12/2016 15:55,1,2.8,-73.95516205,40.77928162,1,Y,-73.94205475,40.81047821,1,15.5,0,0.5,3.25,0,0.3,19.55,,
1,2/26/2016 0:19,2/26/2016 0:22,1,0.5,-74.00302887,40.72507858,1,Y,-74.00167084,40.71926498,2,4,0.5,0.5,0,0,0.3,5.3,,
1,2/4/2016 11:17,2/4/2016 11:35,1,6.3,-73.97412872,40.74978638,1,Y,-74.01470947,40.71397781,1,21,0,0.5,2,0,0.3,23.8,,
1,2/11/2016 6:35,2/11/2016 6:42,1,1.3,-73.97372437,40.75390625,1,Y,-73.99098969,40.75039673,2,6,0,0.5,0,0,0.3,6.8,,
1,2/1/2016 18:36,2/1/2016 19:18,2,7.9,-73.96083832,40.77334976,1,Y,-73.88967896,40.8405838,2,32,1,0.5,0,0,0.3,33.8,,
1,2/20/2016 11:59,2/20/2016 12:11,1,1.8,-73.99185181,40.75017929,1,Y,-73.99629974,40.72937393,2,9.5,0,0.5,0,0,0.3,10.3,,
1,2/5/2016 23:12,2/5/2016 23:19,3,1.3,-73.98770142,40.7437706,1,Y,-74.00492096,40.74076462,1,6.5,0.5,0.5,1.55,0,0.3,9.35,,
1,2/26/2016 16:43,2/26/2016 16:49,1,0.7,-73.98112488,40.7334404,1,Y,-73.9810257,40.73409653,2,5.5,1,0.5,0,0,0.3,7.3,,
1,2/17/2016 21:58,2/17/2016 22:04,2,2.1,-73.98239899,40.77756119,1,Y,-73.96617126,40.80406952,1,8,0.5,0.5,1.85,0,0.3,11.15,,
1,2/21/2016 8:16,2/21/2016 8:43,1,19.1,-74.01027679,40.71176147,2,Y,-73.78917694,40.64489365,1,52,0,0.5,10.55,0,0.3,63.35,,
1,2/18/2016 17:20,2/18/2016 17:48,1,7.7,-73.86340332,40.76951599,1,Y,-73.95659637,40.74727249,1,25.5,1,0.5,3,0,0.3,30.3,,
1,2/16/2016 18:25,2/16/2016 18:35,1,0.9,-73.99134827,40.74228668,1,Y,-73.99758911,40.75053406,2,6.5,1,0.5,0,0,0.3,8.3,,
1,2/25/2016 18:56,2/25/2016 19:02,1,1.2,-73.97451019,40.7783432,1,Y,-73.97530365,40.79030991,1,6,1,0.5,1.56,0,0.3,9.36,,
1,2/5/2016 7:45,2/5/2016 8:30,1,16.2,-73.97336578,40.74795914,2,Y,-73.78302002,40.64391708,1,52,0,0.5,11.65,5.54,0.3,69.99,,
1,2/24/2016 23:56,2/25/2016 0:16,1,5.6,-73.98412323,40.72524261,1,Y,-73.98278809,40.78219223,2,19.5,0.5,0.5,0,0,0.3,20.8,,
1,2/19/2016 9:56,2/19/2016 10:03,2,0.8,-74.0171814,40.70547485,1,Y,-74.00924683,40.70486069,1,6.5,0,0.5,2.15,0,0.3,9.45,,
1,2/8/2016 11:11,2/8/2016 11:14,1,0.6,-73.95094299,40.77916718,1,Y,-73.96103668,40.78063202,1,4.5,0,0.5,1,0,0.3,6.3,,
1,2/19/2016 21:35,2/19/2016 21:54,1,3.2,-73.9883194,40.73763657,1,Y,-73.95481873,40.76958466,1,15,0.5,0.5,3.25,0,0.3,19.55,,
1,2/2/2016 18:34,2/2/2016 18:42,4,1.1,-73.97906494,40.78479767,1,Y,-73.9731369,40.79844666,1,7,1,0.5,2.6,0,0.3,11.4,,
1,2/11/2016 8:16,2/11/2016 8:20,1,0.5,-73.93377686,40.80259323,1,Y,-73.94136047,40.80202866,2,4.5,0,0.5,0,0,0.3,5.3,,
1,2/13/2016 13:31,2/13/2016 13:41,1,0.8,0,0,1,Y,0,0,1,7.5,0,0.5,1.65,0,0.3,9.95,,
1,2/7/2016 11:16,2/7/2016 11:19,2,1,-73.98699951,40.75588989,1,Y,-73.99661255,40.74259567,2,5,0,0.5,0,0,0.3,5.8,,
1,2/5/2016 17:08,2/5/2016 17:17,1,1.3,-73.97012329,40.7688179,1,Y,-73.9875946,40.7795105,1,8,1,0.5,1,0,0.3,10.8,,
1,2/17/2016 18:51,2/17/2016 19:03,2,2.4,-73.98177338,40.77144241,1,Y,-73.95339966,40.78538513,2,10.5,1,0.5,0,0,0.3,12.3,,
1,2/1/2016 11:37,2/1/2016 12:18,1,17,-73.7896347,40.64683914,2,Y,-73.98661041,40.76153564,1,52,0,0.5,11.65,5.54,0.3,69.99,,
1,2/5/2016 15:05,2/5/2016 15:24,1,2.3,-74.01741028,40.70554733,1,Y,-73.99961853,40.72511292,2,13,0,0.5,0,0,0.3,13.8,,
1,2/9/2016 21:23,2/9/2016 22:01,1,19.6,-73.78178406,40.64455795,2,Y,-73.9989624,40.73231888,2,52,0,0.5,0,0,0.3,52.8,,
1,2/2/2016 16:21,2/2/2016 16:42,1,8.4,-73.97401428,40.74249649,1,Y,-73.87123871,40.77412796,1,25,1,0.5,6.45,5.54,0.3,38.79,,
1,2/24/2016 8:55,2/24/2016 10:15,2,20,-73.7834549,40.64865112,2,Y,-73.99194336,40.7559166,2,52,0,0.5,0,5.54,0.3,58.34,,
1,2/24/2016 7:28,2/24/2016 8:09,1,18.5,-74.00202942,40.70933533,2,Y,-73.79037476,40.64421463,1,52,0,0.5,10.55,0,0.3,63.35,,
1,2/12/2016 12:26,2/12/2016 12:33,1,1.2,-73.9822998,40.75782776,1,Y,-73.98223877,40.771492,2,7,0,0.5,0,0,0.3,7.8,,
1,2/9/2016 17:52,2/9/2016 17:54,2,0.3,-73.97907257,40.72411728,1,Y,-73.97811127,40.72615051,2,4,1,0.5,0,0,0.3,5.8,,
1,2/8/2016 22:36,2/8/2016 23:02,1,19.3,-73.78205872,40.6446991,2,Y,-73.94934845,40.77277374,1,52,0,0.5,11.65,5.54,0.3,69.99,,
1,2/4/2016 13:45,2/4/2016 13:55,1,1.5,-73.94668579,40.8064537,1,Y,-73.96398163,40.79798126,2,9,0,0.5,0,0,0.3,9.8,,
1,2/16/2016 6:36,2/16/2016 6:47,1,3.5,-73.99716949,40.68439484,1,Y,-74.01368713,40.71510696,1,12,0,0.5,3.67,5.54,0.3,22.01,,
1,2/24/2016 19:42,2/24/2016 19:51,1,0.9,-73.9822998,40.76831055,1,Y,-73.98842621,40.77489853,1,7.5,1,0.5,1,0,0.3,10.3,,
1,2/13/2016 3:18,2/13/2016 3:36,1,4.1,-73.98921204,40.71867371,1,Y,-73.97156525,40.67101288,1,15.5,0.5,0.5,3.35,0,0.3,20.15,,
1,2/7/2016 17:55,2/7/2016 18:04,1,1.9,-74.00330353,40.72691727,1,Y,-74.01521301,40.70989609,1,8.5,1,0.5,2.05,0,0.3,12.35,,
1,2/23/2016 9:48,2/23/2016 9:54,1,1.1,-73.95391846,40.76683044,1,Y,-73.96471405,40.75753784,1,6.5,0,0.5,1.45,0,0.3,8.75,,
1,2/25/2016 10:10,2/25/2016 10:20,1,1,-73.9894104,40.74179459,1,Y,-74.00527954,40.74991989,2,8,0,0.5,0,0,0.3,8.8,,
1,2/26/2016 7:59,2/26/2016 8:19,2,8.4,-73.97904968,40.74456406,1,Y,-73.87023163,40.77302551,1,26,0,0.5,3,5.54,0.3,35.34,,
1,2/1/2016 21:40,2/1/2016 21:51,1,2.4,-73.9841156,40.75498962,1,Y,-73.95587158,40.76765823,1,10,0.5,0.5,2.2,0,0.3,13.5,,
1,2/21/2016 4:01,2/21/2016 4:17,1,10.4,-73.97382355,40.7504158,1,Y,-73.87296295,40.77444077,1,29,0.5,0.5,7.15,5.54,0.3,42.99,,
1,2/2/2016 19:27,2/2/2016 19:54,1,9.5,0,0,1,Y,-73.99552917,40.66081238,1,29,1,0.5,7.25,5.54,0.3,43.59,,
1,2/28/2016 4:56,2/28/2016 5:04,1,1.2,-73.98361969,40.73915482,1,Y,-73.99538422,40.74967575,1,8,0.5,0.5,1.86,0,0.3,11.16,,
1,2/25/2016 19:12,2/25/2016 19:36,1,3.4,-73.99950409,40.74098587,1,Y,-73.97735596,40.71368408,2,17.5,1,0.5,0,0,0.3,19.3,,
1,2/29/2016 15:15,2/29/2016 15:29,1,1.7,-73.9696579,40.75297165,1,Y,-73.99268341,40.74959564,1,10.5,0,0.5,1,0,0.3,12.3,,
1,2/19/2016 10:09,2/19/2016 10:57,2,18.2,-73.77672577,40.64533234,2,Y,-73.98796844,40.75649643,1,52,0,0.5,11.65,5.54,0.3,69.99,,
1,2/26/2016 23:36,2/26/2016 23:58,2,2.6,-73.98908997,40.7300415,1,Y,-74.00509644,40.71921539,1,15,0.5,0.5,1,0,0.3,17.3,,
1,2/25/2016 16:27,2/25/2016 16:35,2,0.9,-73.98106384,40.72498322,1,Y,-73.99226379,40.72389603,1,6.5,1,0.5,1.65,0,0.3,9.95,,
1,2/14/2016 11:33,2/14/2016 11:38,1,0.6,-73.9871521,40.72924423,1,Y,-73.98899841,40.72279739,1,5,0,0.5,1,0,0.3,6.8,,
1,2/9/2016 10:22,2/9/2016 10:28,1,0.7,-73.98133087,40.76877975,1,Y,-73.98461151,40.77479935,2,6,0,0.5,0,0,0.3,6.8,,
1,2/12/2016 13:18,2/12/2016 13:18,1,0,-73.98843384,40.7584343,1,Y,0,0,2,3.5,0,0.5,0,0,0.3,4.3,,
1,2/29/2016 12:37,2/29/2016 12:42,1,0,-73.87122345,40.77418137,1,Y,-73.8712616,40.77423096,2,4.5,0,0.5,0,0,0.3,5.3,,
1,2/4/2016 22:41,2/4/2016 22:48,4,1.5,-73.93464661,40.85209656,1,Y,-73.91699219,40.86706924,1,7.5,0.5,0.5,1.75,0,0.3,10.55,,
1,2/2/2016 8:10,2/2/2016 8:25,1,2.3,-73.9853363,40.73583984,1,Y,-74.00170135,40.75647354,1,12,0,0.5,2.55,0,0.3,15.35,,
1,2/13/2016 18:40,2/13/2016 18:46,1,0.9,-73.98979187,40.73455811,1,Y,-74.00304413,40.7349205,1,6,0,0.5,1.35,0,0.3,8.15,,
1,2/26/2016 8:08,2/26/2016 8:16,1,1,-73.98143768,40.75613022,1,Y,-73.97025299,40.75735092,1,7,0,0.5,2.3,0,0.3,10.1,,
1,2/10/2016 22:10,2/10/2016 22:34,1,8.5,-73.98526001,40.73957825,1,Y,-73.94609833,40.83504486,2,27.5,0.5,0.5,0,0,0.3,28.8,,
1,2/2/2016 20:45,2/2/2016 20:50,1,0.5,-73.98633575,40.74742889,1,Y,-73.99449158,40.75024033,1,5.5,0.5,0.5,1.35,0,0.3,8.15,,
1,2/29/2016 7:13,2/29/2016 7:22,4,2.4,-73.9953537,40.72639847,1,Y,-74.00325012,40.74912643,1,10,0,0.5,2.15,0,0.3,12.95,,
1,2/18/2016 18:02,2/18/2016 18:02,1,0,-73.79034424,40.64667892,1,Y,0,0,2,13,1,0.5,0,0,0.3,14.8,,
1,2/26/2016 20:19,2/26/2016 21:03,1,14.6,-73.77683258,40.64554977,1,Y,-73.95046234,40.69446564,2,44.5,0.5,0.5,0,0,0.3,45.8,,
1,2/5/2016 14:22,2/5/2016 14:31,1,3.7,-74.01395416,40.71491623,1,Y,-73.99104309,40.70279312,1,12.5,0,0.5,2.65,0,0.3,15.95,,
1,2/8/2016 15:07,2/8/2016 15:12,3,0.4,-73.98183441,40.78359985,1,Y,-73.98749542,40.78035736,1,5,0,0.5,1.15,0,0.3,6.95,,
1,2/19/2016 10:42,2/19/2016 11:09,1,2,-73.99130249,40.73904419,1,Y,-73.98002625,40.76117706,1,16.5,0,0.5,3,0,0.3,20.3,,
1,2/16/2016 8:15,2/16/2016 8:32,1,3.8,-73.95461273,40.77799988,1,Y,-73.98188782,40.74479675,2,14.5,0,0.5,0,0,0.3,15.3,,
1,2/12/2016 12:29,2/12/2016 12:47,1,4.7,-74.00429535,40.70752716,1,Y,-73.98449707,40.74842453,2,18.5,0,0.5,0,0,0.3,19.3,,
1,2/2/2016 10:30,2/2/2016 10:40,1,5.2,-73.78183746,40.64474106,1,Y,-73.80521393,40.68988419,1,16.5,0,0.5,2,0,0.3,19.3,,
1,2/20/2016 21:32,2/20/2016 21:57,2,16.9,-73.78197479,40.64470673,2,Y,-73.97644806,40.74391937,1,52,0,0.5,14.55,5.54,0.3,72.89,,
